"IPK";"FAKULTAS";"JENIS KELAMIN";"EKSPEKTASI GAJI";"LOKASI KERJA";"MASA TUNGGU"
0.05053611042405298;"MATEMATIKA DAN ILMU PENGETAHUAN ALAM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.1763354801035052;"MATEMATIKA DAN ILMU PENGETAHUAN ALAM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.8891985749537281;"MATEMATIKA DAN ILMU PENGETAHUAN ALAM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.05053611042405298;"MATEMATIKA DAN ILMU PENGETAHUAN ALAM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.2429957521613324;"MATEMATIKA DAN ILMU PENGETAHUAN ALAM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.2429957521613324;"MATEMATIKA DAN ILMU PENGETAHUAN ALAM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-2.1719194205795835;"MATEMATIKA DAN ILMU PENGETAHUAN ALAM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.4698673426888906;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-2.1299862973531005;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.4171232025028775;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.1235913399174904;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.763399205274276;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.6687219418617782;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.09246923365053768;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.3687951218407846;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.0397250934645228;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.5784607379732024;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.0816582166910076;"KESEHATAN MASYARAKAT";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5537335891418581;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.1827304375391134;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.1235913399174904;"KESEHATAN MASYARAKAT";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.0149979446331785;"KESEHATAN MASYARAKAT";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.4762623001245008;"KESEHATAN MASYARAKAT";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.1763354801035052;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.434329176898016;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.8053323285007606;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.13440235687702048;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.8891985749537281;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.769794162709886;"KESEHATAN MASYARAKAT";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.6859279162569185;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.266596683992081;"KESEHATAN MASYARAKAT";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.42793421946240773;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.05053611042405298;"KESEHATAN MASYARAKAT";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.3504629304450486;"KESEHATAN MASYARAKAT";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.42793421946240773;"KESEHATAN MASYARAKAT";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.4698673426888906;"KESEHATAN MASYARAKAT";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.20106262893484955;"KESEHATAN MASYARAKAT";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.6203938611996853;"KESEHATAN MASYARAKAT";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.15912950570836487;"KESEHATAN MASYARAKAT";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.4698673426888906;"KESEHATAN MASYARAKAT";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.05053611042405298;"KESEHATAN MASYARAKAT";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5118004659153752;"KEDOKTERAN";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.375190079276393;"KEDOKTERAN";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.07526325925539736;"KEDOKTERAN";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-2.046120050900133;"KEDOKTERAN";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.15912950570836487;"KEDOKTERAN";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-2.046120050900133;"KEDOKTERAN";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.5956667123683409;"KEDOKTERAN";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.7042601076526528;"KEDOKTERAN";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.15912950570836487;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.07526325925539736;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.0816582166910076;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.375190079276393;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.500989448955845;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.5784607379732024;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.008602987197570156;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.20106262893484955;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-1.9203206812206808;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.1827304375391134;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-1.0816582166910076;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.0816582166910076;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.7042601076526528;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.99779197023804;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.21826860332998801;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5118004659153752;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.6687219418617782;"EKONOMI";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.1763354801035052;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-2.213852543806068;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.3440679730094402;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.4698673426888906;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.1407973143126307;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
2.272991641427691;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.1235913399174904;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.05053611042405298;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.0149979446331785;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.05053611042405298;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.6203938611996853;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.38600109623592305;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.8364544347677132;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.3021348497829555;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.4107282450672674;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.3268619986142999;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.2493907095969425;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.1763354801035052;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.9730648214066956;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-2.046120050900133;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.056931067859663;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.1763354801035052;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.5784607379732024;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.266596683992081;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.0149979446331785;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.3923960536715332;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.056931067859663;"EKONOMI";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.42793421946240773;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.8891985749537281;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.1763354801035052;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.6375998355948256;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.098864191086146;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.643994793030434;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.2429957521613324;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5956667123683409;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.7042601076526528;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.266596683992081;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.13440235687702048;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.8472654517272434;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.9558588470115553;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.098864191086146;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.4107282450672674;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.8891985749537281;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.38600109623592305;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.830059477332105;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.1763354801035052;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.937526655615821;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.4526613682937521;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.09246923365053768;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.07526325925539736;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.42793421946240773;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.2602017265564727;"EKONOMI";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.7461932308791375;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.6375998355948256;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.8536604091628537;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.49459449152023494;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.098864191086146;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.3268619986142999;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.3021348497829555;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3021348497829555;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.2602017265564727;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.056931067859663;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.2429957521613324;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.098864191086146;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.3440679730094402;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.056931067859663;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.9730648214066956;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.15912950570836487;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.21826860332998801;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.11719638248188205;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3440679730094402;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.42793421946240773;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.3687951218407846;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.21826860332998801;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.66232698442617;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.3085298072185656;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.2246635607655982;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.9311316981802109;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.13440235687702048;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.266596683992081;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.2913238328234253;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.0149979446331785;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.8719926005585878;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.763399205274276;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.42793421946240773;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.3332569560499101;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.6375998355948256;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.7278610394834013;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.8719926005585878;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.7461932308791375;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.763399205274276;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.5784607379732024;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.830059477332105;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.8472654517272434;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.42793421946240773;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.4171232025028775;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-1.4171232025028775;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.2849288753878171;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.4107282450672674;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.9730648214066956;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.4107282450672674;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.13440235687702048;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.500989448955845;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.3021348497829555;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.3923960536715332;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.5118004659153752;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.4526613682937521;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.20106262893484955;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.20106262893484955;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.5956667123683409;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.9730648214066956;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.66232698442617;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.098864191086146;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.3440679730094402;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.643994793030434;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.0397250934645228;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5956667123683409;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.5118004659153752;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.07526325925539736;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.8891985749537281;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.3021348497829555;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.6375998355948256;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.2849288753878171;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.6375998355948256;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.008602987197570156;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5537335891418581;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.07526325925539736;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.5365276147467177;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.15912950570836487;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.05053611042405298;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.6267888186352955;"TEKNIK";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.830059477332105;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-1.7525881883147458;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.7945213115412304;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.7042601076526528;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.21826860332998801;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.20106262893484955;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.0397250934645228;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.4526613682937521;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.2429957521613324;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.05053611042405298;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.3021348497829555;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.878387557994198;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.937526655615821;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.1827304375391134;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.4171232025028775;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.05053611042405298;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.8891985749537281;"TEKNIK";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.7945213115412304;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-2.5073844063914534;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.5118004659153752;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.375190079276393;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3440679730094402;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.2429957521613324;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.15912950570836487;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.3923960536715332;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.1763354801035052;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-1.500989448955845;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.13440235687702048;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.4698673426888906;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.8891985749537281;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.056931067859663;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
